from date,PM2.5,PM10,NO2,NOx,NO,NH3,SO2,CO,Ozone,Benzene,Toluene,Xylene,MP-Xylene,Eth-Benzene,WS,WD,AT,RH,RF,SR,to date,station
27-Aug-2020 - 00:00,22.91,61.21,11.94,18.38,6.44,6.44,3.74,0.31,17.55,0.55,0.39,0.0,0.0,0.0,2.21,237.24,30.01,85.55,0.0,237.47,28-Aug-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
28-Aug-2020 - 00:00,19.02,50.71,12.25,18.82,6.57,6.57,4.95,0.33,20.96,0.54,0.38,0.0,0.0,0.0,2.03,233.44,29.91,85.28,0.0,247.03,29-Aug-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
29-Aug-2020 - 00:00,19.21,52.27,12.83,20.89,8.06,8.06,3.61,0.3,14.62,0.56,0.39,0.0,0.0,0.0,1.49,229.35,30.3,85.41,0.0,252.39,30-Aug-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
30-Aug-2020 - 00:00,20.83,49.07,11.32,17.71,6.39,6.39,4.15,0.22,15.29,0.56,0.38,0.0,0.0,0.0,1.74,239.49,30.45,85.0,0.0,245.09,31-Aug-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
31-Aug-2020 - 00:00,22.66,45.6,9.46,14.24,4.78,4.78,4.16,0.17,16.45,0.55,0.39,0.0,0.0,0.0,1.81,238.34,30.29,85.44,0.0,227.86,01-Sep-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
01-Sep-2020 - 00:00,12.75,38.33,10.15,15.58,5.43,5.43,4.4,0.3,20.77,0.55,0.38,0.0,0.0,0.0,2.09,238.37,30.11,86.37,0.0,234.23,02-Sep-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
02-Sep-2020 - 00:00,13.14,36.25,11.51,17.8,6.29,6.29,3.62,0.41,14.8,0.55,0.38,0.0,0.0,0.0,0.93,204.77,28.63,91.2,0.19,178.29,03-Sep-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
03-Sep-2020 - 00:00,10.39,28.66,11.05,16.8,5.75,5.75,3.03,0.36,14.57,0.56,0.39,0.0,0.0,0.0,0.8,149.21,29.79,80.88,0.0,257.99,04-Sep-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
04-Sep-2020 - 00:00,11.5,30.25,9.6,15.48,5.88,5.88,3.88,0.25,10.23,0.57,0.38,0.0,0.0,0.0,0.69,138.04,30.01,87.24,0.14,211.89,05-Sep-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
05-Sep-2020 - 00:00,10.26,26.77,9.54,14.72,5.19,5.19,3.17,0.3,10.66,0.56,0.39,0.0,0.0,0.0,0.85,130.99,29.7,88.56,0.11,239.41,06-Sep-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
06-Sep-2020 - 00:00,9.59,24.68,9.71,14.84,5.13,5.13,4.72,0.27,13.88,0.55,0.39,0.0,0.0,0.0,1.11,144.83,27.12,98.0,0.86,155.22,07-Sep-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
07-Sep-2020 - 00:00,12.69,35.62,13.31,22.87,9.56,9.56,3.39,0.57,12.78,0.55,0.4,0.0,0.0,0.0,1.22,236.99,28.11,87.73,0.0,255.07,08-Sep-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
08-Sep-2020 - 00:00,15.0,41.42,11.57,18.36,6.8,6.8,4.47,0.4,12.86,0.56,0.39,0.0,0.0,0.0,1.11,150.93,29.19,87.94,0.24,267.44,09-Sep-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
09-Sep-2020 - 00:00,10.98,27.15,12.77,20.79,8.01,8.01,2.96,0.48,11.71,0.56,0.39,0.0,0.0,0.0,1.0,163.49,27.61,92.08,0.76,167.1,10-Sep-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
10-Sep-2020 - 00:00,16.23,41.81,12.77,21.34,8.58,8.58,3.86,0.3,11.78,0.56,0.39,0.0,0.0,0.0,1.12,187.08,28.82,86.31,0.05,271.61,11-Sep-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
11-Sep-2020 - 00:00,19.51,46.1,11.76,20.91,9.15,9.14,3.16,0.36,5.58,0.55,0.39,0.0,0.0,0.0,0.85,178.28,28.79,88.48,0.16,258.28,12-Sep-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
12-Sep-2020 - 00:00,15.66,39.83,11.52,20.4,8.88,8.88,3.93,0.45,7.91,0.56,0.39,0.0,0.0,0.0,1.19,189.91,27.67,88.72,0.12,236.32,13-Sep-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
13-Sep-2020 - 00:00,13.8,36.74,11.15,18.37,7.22,7.22,4.78,0.38,10.22,0.56,0.39,0.0,0.0,0.0,1.15,196.23,27.5,93.33,0.05,205.19,14-Sep-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
14-Sep-2020 - 00:00,22.37,45.39,12.67,22.65,9.98,9.98,3.3,0.54,10.13,0.55,0.38,0.0,0.0,0.0,1.36,252.68,28.62,91.49,0.01,203.54,15-Sep-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
15-Sep-2020 - 00:00,15.7,40.14,10.81,18.21,7.4,7.4,3.31,0.35,11.64,0.54,0.39,0.0,0.0,0.0,2.04,235.69,29.33,92.27,0.02,252.24,16-Sep-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
16-Sep-2020 - 00:00,15.61,45.39,11.93,21.27,9.34,9.34,3.68,0.44,9.59,0.55,0.39,0.0,0.0,0.0,1.6,236.94,29.02,91.96,0.05,208.77,17-Sep-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
17-Sep-2020 - 00:00,14.23,43.58,11.4,20.05,8.65,8.65,3.49,0.43,10.81,0.56,0.38,0.0,0.0,0.0,1.62,243.13,29.31,90.63,0.07,261.58,18-Sep-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
18-Sep-2020 - 00:00,13.96,38.72,11.3,18.84,7.54,7.54,3.41,0.41,11.66,0.56,0.39,0.0,0.0,0.0,1.56,231.69,28.65,92.72,0.11,260.11,19-Sep-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
19-Sep-2020 - 00:00,14.07,38.67,11.55,19.7,8.15,8.15,3.84,0.37,11.47,0.55,0.39,0.0,0.0,0.0,1.66,224.84,27.54,95.24,0.03,187.02,20-Sep-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
20-Sep-2020 - 00:00,12.55,32.01,10.65,17.12,6.47,6.47,3.48,0.29,14.18,0.55,0.39,0.0,0.0,0.0,1.61,212.45,27.36,92.15,0.34,198.34,21-Sep-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
21-Sep-2020 - 00:00,16.05,42.83,13.23,22.69,9.46,9.46,3.68,0.48,9.47,0.56,0.38,0.0,0.0,0.0,1.66,228.21,27.99,94.1,0.2,179.95,22-Sep-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
22-Sep-2020 - 00:00,13.77,35.58,12.95,22.47,9.53,9.53,3.54,0.49,10.07,0.56,0.38,0.0,0.0,0.0,1.59,219.09,27.1,98.01,0.29,163.3,23-Sep-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
23-Sep-2020 - 00:00,17.19,42.45,12.83,21.83,9.0,9.0,4.49,0.43,13.16,0.58,0.38,0.0,0.0,0.0,1.58,240.38,28.47,88.52,0.01,223.55,24-Sep-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
24-Sep-2020 - 00:00,17.89,44.2,12.81,20.98,8.18,8.18,2.99,0.4,14.71,0.55,0.39,0.0,0.0,0.0,1.65,233.86,29.08,88.05,0.0,281.27,25-Sep-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
25-Sep-2020 - 00:00,23.74,53.5,13.31,22.36,9.04,9.04,3.14,0.5,11.94,0.56,0.39,0.0,0.0,0.0,1.36,236.81,28.85,93.19,0.0,196.78,26-Sep-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
26-Sep-2020 - 00:00,20.92,52.6,13.53,22.3,8.78,8.78,3.26,0.47,13.91,0.55,0.39,0.0,0.0,0.0,1.41,237.04,29.49,89.74,0.0,228.86,27-Sep-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
27-Sep-2020 - 00:00,18.46,44.27,11.35,18.18,6.83,6.83,3.47,0.36,13.32,0.55,0.39,0.0,0.0,0.0,1.48,216.16,29.73,86.91,0.0,264.72,28-Sep-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
28-Sep-2020 - 00:00,22.74,50.55,13.27,22.15,8.88,8.88,4.18,0.45,12.91,0.56,0.38,0.0,0.0,0.0,1.56,239.07,29.74,89.69,0.0,253.7,29-Sep-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
29-Sep-2020 - 00:00,29.51,60.84,14.1,23.86,9.75,9.75,3.17,0.31,11.37,0.56,0.39,0.0,0.0,0.0,1.34,229.46,29.42,86.13,0.0,212.84,30-Sep-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
30-Sep-2020 - 00:00,23.77,49.06,13.53,33.39,19.86,19.86,3.5,0.41,6.36,0.55,0.39,0.0,0.0,0.0,1.02,195.58,27.9,91.92,0.04,187.8,01-Oct-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
01-Oct-2020 - 00:00,19.62,52.31,13.96,52.46,40.36,40.36,4.27,0.13,6.0,0.55,0.38,0.0,0.0,0.0,1.58,232.53,29.2,87.1,0.0,235.41,02-Oct-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
02-Oct-2020 - 00:00,22.59,51.28,12.86,20.31,7.45,7.45,3.28,0.07,7.69,0.56,0.39,0.0,0.0,0.0,1.41,222.88,29.33,85.53,0.0,246.19,03-Oct-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
03-Oct-2020 - 00:00,22.51,50.13,13.14,21.34,8.2,8.2,3.94,0.17,6.94,0.56,0.38,0.0,0.0,0.0,1.52,241.84,29.69,85.2,0.0,303.92,04-Oct-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
04-Oct-2020 - 00:00,18.55,42.21,10.28,15.47,5.2,5.2,3.82,0.0,9.55,0.56,0.37,0.0,0.0,0.0,2.1,246.36,29.94,83.53,0.0,242.98,05-Oct-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
05-Oct-2020 - 00:00,27.08,42.04,7.74,10.98,3.24,3.24,2.53,0.0,7.29,0.62,0.35,0.0,0.0,0.0,0.96,230.23,27.02,95.46,0.0,,06-Oct-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
06-Oct-2020 - 00:00,21.13,49.85,14.25,21.96,7.7,7.7,4.86,0.24,9.39,0.54,0.39,0.0,0.0,0.0,1.87,235.93,29.41,86.22,0.0,140.76,07-Oct-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
07-Oct-2020 - 00:00,17.7,47.79,12.48,19.96,7.48,7.48,5.39,0.05,7.42,0.55,0.39,0.0,0.0,0.0,1.84,217.78,29.26,89.03,0.0,214.04,08-Oct-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
08-Oct-2020 - 00:00,18.9,48.25,14.04,23.19,9.14,9.14,4.29,0.24,5.62,0.55,0.38,0.0,0.0,0.0,1.27,209.51,29.25,91.06,0.1,218.43,09-Oct-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
09-Oct-2020 - 00:00,11.68,35.55,13.95,21.43,7.48,7.48,3.18,0.27,6.58,0.57,0.39,0.0,0.0,0.0,1.19,188.72,28.86,81.92,0.87,293.3,10-Oct-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
10-Oct-2020 - 00:00,15.9,44.77,14.08,21.62,7.53,7.53,5.25,0.11,7.69,0.55,0.39,0.0,0.0,0.0,0.94,188.26,29.03,91.0,0.03,226.11,11-Oct-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
11-Oct-2020 - 00:00,14.52,35.84,10.89,16.97,6.08,6.08,3.7,0.12,7.83,0.56,0.38,0.0,0.0,0.0,1.45,214.46,28.24,92.42,0.13,187.41,12-Oct-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
12-Oct-2020 - 00:00,15.49,48.17,12.77,22.42,9.65,9.53,2.7,0.27,4.83,0.55,0.39,0.0,0.0,0.0,1.71,203.62,28.4,92.47,0.02,201.44,13-Oct-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
13-Oct-2020 - 00:00,12.85,42.26,14.5,23.48,8.99,8.98,4.27,0.24,6.82,0.55,0.38,0.0,0.0,0.0,1.92,230.63,28.22,95.79,0.07,185.82,14-Oct-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
14-Oct-2020 - 00:00,14.61,40.47,13.02,22.14,9.12,9.12,3.32,0.27,6.34,0.55,0.39,0.0,0.0,0.0,1.94,221.75,27.91,94.54,0.11,205.6,15-Oct-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
15-Oct-2020 - 00:00,12.41,44.88,14.02,24.16,10.14,10.14,2.85,0.29,4.15,0.55,0.39,0.0,0.0,0.0,1.2,197.14,28.73,90.22,0.14,225.67,16-Oct-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
16-Oct-2020 - 00:00,18.6,62.71,14.25,21.4,7.14,7.14,3.73,0.27,7.37,0.54,0.39,0.0,0.0,0.0,1.36,178.23,29.03,82.89,0.02,284.58,17-Oct-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
17-Oct-2020 - 00:00,17.02,61.52,14.48,21.9,7.42,7.38,4.58,0.26,9.83,0.55,0.39,0.0,0.0,0.0,1.45,202.59,29.06,86.98,0.0,278.4,18-Oct-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
18-Oct-2020 - 00:00,19.38,64.54,12.64,19.48,6.84,6.84,4.22,0.09,8.48,0.56,0.38,0.0,0.0,0.0,1.53,244.8,29.77,88.69,0.0,255.44,19-Oct-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
19-Oct-2020 - 00:00,21.42,64.6,14.23,23.26,9.03,9.03,3.36,0.14,6.22,0.55,0.38,0.0,0.0,0.0,1.56,180.78,29.7,85.42,0.0,266.12,20-Oct-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
20-Oct-2020 - 00:00,22.63,66.05,15.85,25.76,9.92,9.92,3.82,0.23,4.99,0.55,0.39,0.0,0.0,0.0,1.15,178.16,28.43,91.25,0.05,174.84,21-Oct-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
21-Oct-2020 - 00:00,23.34,67.33,14.97,23.41,8.45,8.45,4.06,0.11,6.04,0.56,0.39,0.0,0.0,0.0,1.32,174.84,29.23,86.77,0.0,270.81,22-Oct-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
22-Oct-2020 - 00:00,21.88,59.85,14.68,24.03,9.35,9.35,4.28,0.22,6.0,0.56,0.39,0.0,0.0,0.0,1.27,207.03,28.74,92.08,0.06,197.16,23-Oct-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
23-Oct-2020 - 00:00,20.13,61.48,14.84,25.47,10.63,10.63,3.42,0.29,6.29,0.55,0.38,0.0,0.0,0.0,1.46,255.64,29.38,85.96,0.0,249.92,24-Oct-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
24-Oct-2020 - 00:00,21.76,62.43,16.08,26.11,10.02,10.02,3.47,0.16,6.28,0.56,0.38,0.0,0.0,0.0,1.31,224.84,29.69,81.89,0.0,279.8,25-Oct-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
25-Oct-2020 - 00:00,23.44,55.99,14.07,20.29,6.22,6.22,5.43,0.1,6.93,0.56,0.38,0.0,0.0,0.0,1.05,163.3,29.53,86.43,0.0,262.39,26-Oct-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
26-Oct-2020 - 00:00,22.93,57.94,16.19,23.03,6.85,6.85,4.52,0.1,10.35,0.54,0.38,0.0,0.0,0.0,1.36,230.13,30.08,85.14,0.0,282.76,27-Oct-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
27-Oct-2020 - 00:00,27.02,65.04,16.55,25.29,8.74,8.74,4.04,0.18,7.63,0.55,0.39,0.0,0.0,0.0,1.12,220.42,29.64,90.15,0.0,208.19,28-Oct-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
28-Oct-2020 - 00:00,29.79,70.75,16.44,24.27,7.84,7.84,4.18,0.24,9.48,0.56,0.38,0.0,0.0,0.0,1.04,172.88,29.22,87.72,0.0,233.16,29-Oct-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
29-Oct-2020 - 00:00,28.94,62.6,15.62,21.35,5.73,5.73,4.34,0.17,12.29,0.55,0.39,0.0,0.0,0.0,0.98,160.37,29.65,88.47,0.0,247.81,30-Oct-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
30-Oct-2020 - 00:00,35.48,81.53,17.29,22.91,5.62,5.62,4.76,0.24,12.86,0.57,0.39,0.0,0.0,0.0,1.07,138.11,30.09,86.3,0.0,222.73,31-Oct-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
31-Oct-2020 - 00:00,45.03,90.37,15.11,20.11,5.0,5.0,4.13,0.17,13.32,0.55,0.39,0.0,0.0,0.0,1.04,128.93,29.97,86.42,0.0,234.43,01-Nov-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
01-Nov-2020 - 00:00,45.43,89.85,12.64,16.63,3.99,3.99,3.78,0.06,10.99,0.55,0.39,0.0,0.0,0.0,0.93,124.59,29.81,87.28,0.0,245.84,02-Nov-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
02-Nov-2020 - 00:00,48.33,88.1,15.58,23.88,8.31,8.31,4.52,0.2,7.5,0.56,0.39,0.0,0.0,0.0,1.03,133.3,29.69,87.35,0.0,299.36,03-Nov-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
03-Nov-2020 - 00:00,65.23,108.76,18.85,22.88,4.03,4.03,3.1,0.51,19.36,0.55,0.37,0.0,0.0,0.0,1.15,134.89,31.32,84.3,0.0,207.89,04-Nov-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
04-Nov-2020 - 00:00,46.81,90.34,17.91,24.84,6.93,6.93,3.16,0.67,16.51,0.54,0.39,0.0,0.0,0.0,0.85,183.19,30.74,87.71,0.0,232.71,05-Nov-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
05-Nov-2020 - 00:00,39.25,82.03,16.5,24.02,7.51,7.4,4.45,0.59,13.06,0.55,0.38,0.0,0.0,0.0,0.7,177.43,29.75,91.12,0.01,237.39,06-Nov-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
06-Nov-2020 - 00:00,22.54,55.7,15.55,23.33,7.78,7.78,2.91,0.58,9.94,0.57,0.38,0.0,0.0,0.0,0.88,125.83,29.2,86.77,0.0,172.27,07-Nov-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
07-Nov-2020 - 00:00,28.97,60.36,13.04,20.21,7.17,7.17,2.53,0.4,4.57,0.55,0.36,0.0,0.0,0.0,0.79,126.6,30.24,84.42,0.0,376.14,08-Nov-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
08-Nov-2020 - 00:00,,,,,,,,,,,,,,,,,,,,,09-Nov-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
09-Nov-2020 - 00:00,42.18,82.54,19.86,26.15,6.29,6.29,4.45,0.61,21.72,0.56,0.4,0.0,0.0,0.0,1.43,164.17,30.73,88.77,0.0,169.12,10-Nov-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
10-Nov-2020 - 00:00,48.34,92.79,18.73,24.84,6.11,6.11,3.38,0.59,24.26,0.56,0.38,0.0,0.0,0.0,0.78,151.1,30.5,80.29,0.0,265.83,11-Nov-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
11-Nov-2020 - 00:00,46.63,90.5,16.42,20.55,4.13,4.13,4.08,0.51,30.77,0.55,0.39,0.0,0.0,0.0,0.72,110.4,30.25,83.5,0.0,264.49,12-Nov-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
12-Nov-2020 - 00:00,51.18,92.68,16.44,21.67,5.23,5.23,4.97,0.49,31.42,0.55,0.39,0.0,0.0,0.0,0.8,141.36,29.93,86.14,0.0,200.52,13-Nov-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
13-Nov-2020 - 00:00,32.07,63.22,15.47,24.12,8.65,8.63,2.67,0.57,7.58,0.55,0.39,0.0,0.0,0.0,0.66,135.3,28.62,95.95,0.06,147.32,14-Nov-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
14-Nov-2020 - 00:00,47.45,84.44,13.97,22.0,8.03,8.03,3.76,0.52,10.4,0.56,0.38,0.0,0.0,0.0,0.65,150.64,30.45,80.58,0.04,243.35,15-Nov-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
15-Nov-2020 - 00:00,25.74,48.36,12.78,18.56,5.78,5.78,4.22,0.57,12.03,0.55,0.39,0.0,0.0,0.0,0.69,159.88,29.71,87.65,0.0,231.59,16-Nov-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
16-Nov-2020 - 00:00,22.81,39.91,13.6,24.14,10.53,10.53,3.38,0.53,4.14,0.54,0.39,0.0,0.0,0.0,0.77,127.24,27.66,,0.11,131.9,17-Nov-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
17-Nov-2020 - 00:00,19.4,45.5,13.73,22.55,8.83,8.83,3.66,0.52,6.1,0.56,0.38,0.0,0.0,0.0,0.84,133.78,28.04,87.36,0.16,170.4,18-Nov-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
18-Nov-2020 - 00:00,15.82,35.82,13.18,20.92,7.74,7.74,4.15,0.8,10.4,0.55,0.39,0.0,0.0,0.0,0.79,131.46,28.93,85.23,0.08,196.84,19-Nov-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
19-Nov-2020 - 00:00,24.1,53.19,16.15,24.76,8.61,8.61,4.39,0.58,12.32,0.57,0.39,0.0,0.0,0.0,0.77,160.82,29.78,86.94,0.0,221.14,20-Nov-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
20-Nov-2020 - 00:00,20.03,44.23,13.19,18.91,5.72,5.72,3.9,0.43,14.76,0.57,0.39,0.0,0.0,0.0,0.84,134.03,29.63,84.17,0.02,261.35,21-Nov-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
21-Nov-2020 - 00:00,22.22,46.23,14.37,20.22,5.85,5.85,3.39,0.58,16.49,0.57,0.39,0.0,0.0,0.0,0.85,145.0,29.36,83.32,0.0,277.01,22-Nov-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
22-Nov-2020 - 00:00,35.24,70.93,14.59,19.69,5.09,5.09,4.12,0.42,22.9,0.56,0.39,0.0,0.0,0.0,0.99,143.06,29.36,82.03,0.0,223.72,23-Nov-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
23-Nov-2020 - 00:00,39.05,72.98,15.19,19.42,4.22,4.22,5.26,0.51,29.7,0.55,0.38,0.0,0.0,0.0,0.8,96.97,29.88,83.96,0.0,228.86,24-Nov-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
24-Nov-2020 - 00:00,43.08,86.55,20.19,25.21,5.03,5.03,3.49,0.67,28.49,0.56,0.38,0.0,0.0,0.0,1.11,154.19,29.48,85.12,0.0,229.72,25-Nov-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
25-Nov-2020 - 00:00,43.53,88.69,23.21,29.62,6.41,6.41,3.91,0.64,34.15,0.54,0.39,0.0,0.0,0.0,1.32,191.44,30.39,83.16,0.0,218.1,26-Nov-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
26-Nov-2020 - 00:00,31.1,68.45,15.13,19.01,3.88,3.88,7.32,0.57,43.83,0.55,0.39,0.0,0.0,0.0,1.79,203.51,30.88,81.08,0.0,234.23,27-Nov-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
27-Nov-2020 - 00:00,39.06,118.39,15.63,20.44,4.81,4.81,3.93,0.46,28.68,0.56,0.39,0.0,0.0,0.0,0.9,126.34,29.39,85.62,0.05,253.87,28-Nov-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
28-Nov-2020 - 00:00,29.51,55.58,12.25,16.21,3.96,3.96,4.14,0.37,27.6,0.56,0.39,0.0,0.0,0.0,0.82,96.64,29.65,86.33,0.0,249.89,29-Nov-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
29-Nov-2020 - 00:00,25.72,51.17,13.58,18.66,5.08,5.08,2.67,0.46,22.03,0.56,0.39,0.0,0.0,0.0,0.65,138.52,30.4,81.12,0.0,281.74,30-Nov-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
30-Nov-2020 - 00:00,32.48,63.15,15.99,22.83,6.85,6.85,3.09,0.49,18.63,0.55,0.39,0.0,0.0,0.0,0.74,141.97,30.93,80.23,0.0,270.28,01-Dec-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
01-Dec-2020 - 00:00,28.69,65.92,18.94,23.61,4.67,4.67,0.88,0.43,8.38,0.59,0.43,0.0,0.0,0.0,0.81,180.55,29.77,86.74,0.0,122.22,02-Dec-2020 - 00:00,"Kariavattom, Thiruvananthapuram - Kerala PCB"
