from date,PM2.5,PM10,NO2,NO,NOx,NH3,SO2,CO,Ozone,Benzene,Eth-Benzene,MP-Xylene,AT,RH,BP,SR,WS,WD,to date,station
26-Sep-2019 - 00:00,21.71,54.7,25.26,73.92,99.18,30.49,3.97,0.7,7.18,0.81,2.72,10.76,28.17,83.82,,,1.4,159.92,27-Sep-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
27-Sep-2019 - 00:00,12.07,34.34,22.3,49.06,71.36,25.94,4.29,0.49,6.29,0.87,4.38,14.24,27.34,84.14,,,2.21,148.91,28-Sep-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
28-Sep-2019 - 00:00,13.16,43.78,20.59,67.01,87.6,22.85,3.71,0.49,5.59,2.09,7.45,24.44,28.1,81.18,,,1.87,151.94,29-Sep-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
29-Sep-2019 - 00:00,15.93,49.7,19.25,71.3,90.55,19.43,3.43,0.47,5.71,1.77,7.77,25.05,28.78,78.91,,,1.87,153.74,30-Sep-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
30-Sep-2019 - 00:00,11.68,30.87,16.85,76.87,93.72,20.59,3.75,0.47,5.12,1.55,8.34,28.45,28.4,83.29,,0.17,1.19,196.2,01-Oct-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
01-Oct-2019 - 00:00,12.55,47.82,16.72,90.3,107.02,19.24,3.93,0.5,5.12,0.99,10.38,39.25,29.41,77.02,,,0.75,261.93,02-Oct-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
02-Oct-2019 - 00:00,22.07,87.44,19.49,101.36,120.85,19.43,4.55,0.7,5.45,0.85,10.42,41.29,29.37,77.43,,,0.72,230.14,03-Oct-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
03-Oct-2019 - 00:00,22.92,85.05,20.28,91.23,111.51,20.12,4.54,0.84,5.29,0.87,10.43,41.33,28.91,80.65,,,0.75,233.17,04-Oct-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
04-Oct-2019 - 00:00,34.58,106.87,23.94,96.01,119.95,21.06,4.53,0.94,6.49,0.81,10.5,42.39,29.3,79.25,,,0.8,222.22,05-Oct-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
05-Oct-2019 - 00:00,35.85,104.58,25.69,87.71,113.41,18.17,4.5,0.79,9.94,0.85,11.25,43.54,29.16,74.16,,,0.89,201.01,06-Oct-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
06-Oct-2019 - 00:00,42.82,99.17,30.97,77.28,108.25,16.36,5.42,0.9,21.16,0.84,11.79,44.75,29.52,72.82,,,0.84,202.35,07-Oct-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
07-Oct-2019 - 00:00,54.84,122.89,32.93,68.12,101.05,15.49,3.95,0.91,19.57,0.72,10.61,43.27,30.55,71.57,,,0.9,221.07,08-Oct-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
08-Oct-2019 - 00:00,67.67,134.44,40.14,40.7,80.84,14.49,4.04,0.88,22.18,0.48,8.82,37.48,29.12,77.54,,,1.27,231.46,09-Oct-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
09-Oct-2019 - 00:00,29.08,66.83,30.76,67.66,98.42,16.71,4.01,0.73,13.68,0.66,9.85,38.82,29.24,73.74,,,1.09,191.81,10-Oct-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
10-Oct-2019 - 00:00,49.86,117.06,34.66,78.59,113.24,17.01,5.03,0.99,15.81,0.86,11.51,44.62,29.99,72.0,,,0.89,191.68,11-Oct-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
11-Oct-2019 - 00:00,44.83,99.87,40.36,65.5,105.86,20.74,4.3,0.85,12.73,0.7,9.32,37.46,29.98,70.22,,,0.99,197.75,12-Oct-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
12-Oct-2019 - 00:00,61.19,138.87,43.39,66.88,110.26,24.13,4.25,1.05,46.3,0.75,9.28,36.71,29.66,74.77,,,1.01,170.85,13-Oct-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
13-Oct-2019 - 00:00,49.27,113.86,38.9,64.8,103.7,18.17,4.36,0.95,17.35,0.7,9.48,38.29,30.54,68.92,,,0.76,193.12,14-Oct-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
14-Oct-2019 - 00:00,66.43,147.77,41.51,66.63,108.14,16.63,4.75,1.11,16.01,0.79,9.03,38.38,31.47,67.65,,,0.88,208.28,15-Oct-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
15-Oct-2019 - 00:00,58.13,146.8,38.51,64.79,103.3,28.77,7.08,1.0,20.16,1.09,10.14,37.05,31.94,52.73,,,0.93,181.74,16-Oct-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
16-Oct-2019 - 00:00,54.71,138.94,34.51,78.54,113.05,37.72,7.87,0.91,17.57,1.33,11.63,40.37,31.67,51.75,,,0.94,192.85,17-Oct-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
17-Oct-2019 - 00:00,64.57,145.28,37.98,73.77,111.75,31.2,8.08,0.99,19.4,2.36,15.02,42.03,31.48,56.01,,,0.83,208.17,18-Oct-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
18-Oct-2019 - 00:00,72.41,156.49,31.17,91.31,122.48,33.78,6.46,1.26,9.86,2.9,17.86,44.07,28.8,70.02,,,0.75,177.72,19-Oct-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
19-Oct-2019 - 00:00,40.0,65.12,23.13,80.27,103.4,29.53,4.84,1.06,13.45,2.49,16.55,37.65,25.85,86.22,,,0.8,159.26,20-Oct-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
20-Oct-2019 - 00:00,18.99,35.48,12.56,80.03,79.58,56.43,5.23,0.81,7.02,1.87,3.92,10.25,25.28,87.96,,,0.77,166.1,21-Oct-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
21-Oct-2019 - 00:00,24.31,58.75,17.2,82.53,82.91,34.39,5.72,0.87,9.18,1.89,2.75,6.8,28.05,77.48,,,0.82,200.41,22-Oct-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
22-Oct-2019 - 00:00,21.61,53.54,20.9,80.58,85.0,23.79,4.27,0.83,8.26,2.04,2.7,6.94,27.48,82.76,,,0.87,183.12,23-Oct-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
23-Oct-2019 - 00:00,22.93,59.44,6.4,111.31,104.13,24.31,4.8,0.93,6.02,2.3,2.74,6.74,26.51,86.65,,,1.18,141.38,24-Oct-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
24-Oct-2019 - 00:00,36.32,82.3,39.26,96.01,104.13,28.66,5.55,1.05,5.11,4.51,6.18,15.86,27.72,82.28,,,0.68,187.87,25-Oct-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
25-Oct-2019 - 00:00,26.03,91.22,15.69,79.17,94.86,27.37,4.79,0.88,1.81,6.6,13.32,34.99,28.69,73.36,,,1.1,147.76,26-Oct-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
26-Oct-2019 - 00:00,34.04,92.12,13.8,87.19,100.99,24.05,4.88,0.92,3.57,6.23,12.82,32.91,27.66,78.17,,,1.16,151.13,27-Oct-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
27-Oct-2019 - 00:00,63.49,126.56,14.56,115.03,129.59,23.33,4.8,0.87,5.03,8.67,14.78,36.99,28.9,73.34,,,1.32,153.64,28-Oct-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
28-Oct-2019 - 00:00,42.71,92.52,22.98,73.03,96.01,23.06,4.45,0.64,8.55,5.73,11.34,29.1,29.82,68.13,,,0.83,206.78,29-Oct-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
29-Oct-2019 - 00:00,63.62,130.41,52.16,65.08,117.25,21.69,3.83,0.89,15.16,7.08,12.22,31.8,30.16,71.43,,,0.83,210.33,30-Oct-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
30-Oct-2019 - 00:00,41.46,105.18,52.1,36.98,89.08,17.87,4.19,0.7,20.22,5.95,11.52,32.75,31.24,65.17,,,0.83,192.71,31-Oct-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
31-Oct-2019 - 00:00,27.88,92.08,50.28,41.02,91.3,15.71,6.37,0.64,15.74,3.03,9.31,30.04,30.56,62.92,,,0.96,182.05,01-Nov-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
01-Nov-2019 - 00:00,17.46,58.5,45.7,32.78,78.48,17.3,4.82,0.43,18.2,2.17,9.63,29.37,29.78,70.68,,,1.63,173.58,02-Nov-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
02-Nov-2019 - 00:00,16.35,55.21,39.77,45.57,85.32,22.72,5.13,0.44,11.28,0.52,7.38,20.1,28.91,72.59,,,1.39,154.01,03-Nov-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
03-Nov-2019 - 00:00,25.39,88.77,41.72,53.81,95.53,20.76,4.29,0.55,13.83,0.76,8.21,23.56,29.17,73.5,,,0.78,204.82,04-Nov-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
04-Nov-2019 - 00:00,36.7,105.48,55.43,43.42,98.86,19.8,3.27,0.78,16.39,1.13,8.92,27.12,29.17,78.8,,,0.82,225.92,05-Nov-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
05-Nov-2019 - 00:00,45.1,112.27,90.27,51.25,141.5,18.2,3.38,0.97,7.43,0.74,7.38,24.64,28.2,79.7,,,0.57,225.52,06-Nov-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
06-Nov-2019 - 00:00,60.91,138.29,82.8,60.57,143.38,21.45,4.68,0.88,19.08,1.15,9.52,30.29,29.5,73.44,,,0.72,234.65,07-Nov-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
07-Nov-2019 - 00:00,20.31,54.27,45.63,26.11,71.74,20.57,3.23,0.21,17.05,0.75,7.4,20.62,28.66,76.48,,,2.22,157.2,08-Nov-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
08-Nov-2019 - 00:00,12.32,38.19,59.62,40.4,100.01,14.79,2.77,0.32,13.29,0.75,8.41,21.28,27.19,83.18,,,0.96,227.49,09-Nov-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
09-Nov-2019 - 00:00,31.8,89.66,66.05,40.62,106.67,16.31,2.88,0.4,16.38,0.88,8.17,22.99,27.85,79.84,,,1.02,192.5,10-Nov-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
10-Nov-2019 - 00:00,65.75,132.81,66.71,57.49,124.22,17.16,4.5,1.02,22.86,1.5,11.32,33.46,28.8,79.21,,,0.69,199.67,11-Nov-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
11-Nov-2019 - 00:00,72.16,148.91,89.42,56.75,146.17,19.61,6.08,1.13,26.25,1.47,11.51,34.89,29.42,72.82,,,0.71,207.76,12-Nov-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
12-Nov-2019 - 00:00,82.33,173.99,95.99,54.7,150.69,22.05,8.06,1.19,28.36,1.49,11.62,36.37,29.56,70.06,,,0.69,201.46,13-Nov-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
13-Nov-2019 - 00:00,77.22,169.25,106.23,51.12,157.36,23.73,8.82,1.13,26.86,1.37,11.82,37.77,29.74,67.21,,0.01,0.79,196.31,14-Nov-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
14-Nov-2019 - 00:00,71.8,162.86,92.23,50.16,142.39,21.15,13.68,0.89,32.8,1.35,11.48,35.33,29.27,57.4,,0.14,0.84,184.69,15-Nov-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
15-Nov-2019 - 00:00,81.34,170.34,100.63,55.95,156.59,24.63,11.49,1.09,25.5,1.42,11.46,34.51,29.03,65.56,,,0.82,187.26,16-Nov-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
16-Nov-2019 - 00:00,86.98,180.15,94.01,48.75,142.75,27.37,8.88,1.07,28.53,1.37,12.57,40.63,29.76,69.09,,,0.75,207.42,17-Nov-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
17-Nov-2019 - 00:00,78.94,155.19,70.53,32.7,103.23,23.33,10.27,0.79,38.65,1.28,11.63,37.88,30.63,63.44,,,0.75,209.65,18-Nov-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
18-Nov-2019 - 00:00,79.4,152.35,91.62,29.55,121.17,20.59,12.54,0.87,47.35,1.03,10.4,33.98,30.28,55.75,,,0.79,209.24,19-Nov-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
19-Nov-2019 - 00:00,100.25,197.14,104.02,41.67,145.7,22.08,14.64,1.2,43.17,2.07,10.42,33.76,29.2,60.05,,,0.77,186.68,20-Nov-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
20-Nov-2019 - 00:00,102.24,208.76,112.52,65.61,178.11,27.98,12.41,1.42,33.02,4.97,11.68,38.16,28.73,67.16,,0.02,0.68,213.79,21-Nov-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
21-Nov-2019 - 00:00,102.03,197.92,107.55,53.41,160.96,29.5,9.52,1.34,25.45,4.51,10.36,33.95,29.34,64.55,,,0.83,188.29,22-Nov-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
22-Nov-2019 - 00:00,97.0,187.78,91.16,56.72,147.91,26.37,10.37,1.17,29.32,3.67,9.6,31.31,29.72,63.13,,0.02,0.73,192.5,23-Nov-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
23-Nov-2019 - 00:00,95.1,191.51,64.22,54.53,118.75,23.7,11.2,1.26,29.75,3.81,10.61,34.32,29.52,64.7,,0.06,0.78,191.29,24-Nov-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
24-Nov-2019 - 00:00,93.64,173.78,69.64,38.09,107.72,22.86,12.8,1.02,52.79,4.52,11.29,35.29,29.21,63.89,,,0.8,189.71,25-Nov-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
25-Nov-2019 - 00:00,100.25,193.46,76.92,51.09,128.03,23.67,14.55,1.33,39.61,4.36,10.87,34.42,29.09,64.66,,0.18,0.66,198.73,26-Nov-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
26-Nov-2019 - 00:00,91.56,185.79,78.98,51.29,130.26,21.75,14.39,1.19,52.55,4.71,11.22,34.62,28.97,61.63,,,0.71,203.27,27-Nov-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
27-Nov-2019 - 00:00,79.5,174.67,61.02,71.74,132.76,21.98,12.62,1.23,29.09,4.11,10.98,34.32,28.75,62.06,,,0.96,186.85,28-Nov-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
28-Nov-2019 - 00:00,81.33,178.47,87.21,58.23,145.45,23.43,14.28,1.39,37.08,3.82,8.51,26.71,29.48,60.63,,0.02,0.68,188.56,29-Nov-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
29-Nov-2019 - 00:00,88.22,199.01,65.52,70.42,135.94,28.8,9.62,1.39,24.92,3.75,7.59,19.02,29.63,63.02,,,0.72,210.3,30-Nov-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
30-Nov-2019 - 00:00,98.18,208.2,69.99,54.65,124.63,29.73,8.75,1.36,27.23,9.6,17.54,39.05,29.42,65.48,,,0.74,204.91,01-Dec-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
01-Dec-2019 - 00:00,102.4,206.5,64.52,58.11,122.63,31.73,8.83,1.42,24.71,11.57,20.73,42.26,29.36,69.26,,,0.66,209.31,02-Dec-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
02-Dec-2019 - 00:00,70.74,151.25,61.73,40.91,102.66,28.48,8.0,1.07,28.22,6.69,13.84,29.64,29.56,67.41,,,0.75,195.57,03-Dec-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
03-Dec-2019 - 00:00,46.8,132.29,43.9,59.51,103.43,27.0,9.2,0.89,16.27,1.84,6.98,22.16,29.43,64.09,,,1.13,175.82,04-Dec-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
04-Dec-2019 - 00:00,56.35,137.53,35.61,70.98,106.53,23.99,8.15,1.02,12.57,2.29,8.59,28.17,29.47,64.97,,0.34,0.86,185.46,05-Dec-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
05-Dec-2019 - 00:00,71.08,147.38,25.91,89.2,115.11,25.57,6.03,1.11,7.4,2.04,8.24,27.52,28.87,72.77,,0.42,0.62,240.21,06-Dec-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
06-Dec-2019 - 00:00,92.36,186.24,36.82,62.41,99.23,26.85,9.53,1.13,16.3,2.54,9.33,29.68,29.39,58.38,,0.18,0.77,202.07,07-Dec-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
07-Dec-2019 - 00:00,77.64,172.93,43.6,54.34,97.96,26.94,11.71,1.1,19.15,2.98,10.65,30.09,28.48,54.13,,,0.78,177.2,08-Dec-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
08-Dec-2019 - 00:00,94.6,177.69,50.92,47.91,98.83,26.57,11.7,1.14,20.06,3.25,11.43,32.58,28.02,58.9,,,0.74,198.13,09-Dec-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
09-Dec-2019 - 00:00,85.52,163.05,50.84,52.4,103.24,27.16,9.94,1.25,19.64,3.4,11.36,34.48,28.78,63.15,,,0.67,203.15,10-Dec-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
10-Dec-2019 - 00:00,85.36,172.8,58.83,57.06,115.89,26.21,8.73,1.35,15.47,2.83,9.75,30.46,28.87,66.34,,,0.72,204.19,11-Dec-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
11-Dec-2019 - 00:00,106.84,208.29,48.02,84.54,132.55,26.05,7.9,1.67,9.46,3.4,10.82,34.03,28.6,68.51,,,0.57,207.05,12-Dec-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
12-Dec-2019 - 00:00,100.68,208.28,48.8,93.41,137.31,26.81,8.91,1.62,13.32,3.39,11.6,35.46,27.73,67.42,,0.09,0.55,216.21,13-Dec-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
13-Dec-2019 - 00:00,74.03,157.67,41.83,54.81,96.64,24.87,7.42,1.11,14.86,2.93,10.59,28.19,26.48,68.63,,,0.69,210.02,14-Dec-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
14-Dec-2019 - 00:00,60.83,152.16,41.78,66.07,106.68,24.1,7.87,1.04,12.19,2.37,9.46,24.07,25.88,66.69,,0.01,0.69,221.32,15-Dec-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
15-Dec-2019 - 00:00,83.98,172.74,37.62,71.1,108.73,24.67,8.12,1.27,10.49,3.38,11.04,27.18,25.99,66.98,,,0.61,208.36,16-Dec-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
16-Dec-2019 - 00:00,103.72,200.91,41.36,75.17,116.53,26.12,7.92,1.59,8.06,5.56,13.42,29.33,26.26,73.19,,,0.63,202.39,17-Dec-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
17-Dec-2019 - 00:00,89.54,192.47,34.87,67.36,102.22,25.87,8.47,1.43,14.55,5.63,13.91,29.11,27.48,67.56,,0.06,0.89,176.82,18-Dec-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
18-Dec-2019 - 00:00,80.56,168.75,38.5,57.18,95.67,24.79,10.21,1.22,15.12,5.2,12.97,26.96,27.73,62.62,,0.07,0.83,180.33,19-Dec-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
19-Dec-2019 - 00:00,78.68,160.51,44.92,48.02,92.94,24.3,7.91,1.13,19.69,3.44,10.01,22.8,28.56,58.95,,0.11,0.8,204.54,20-Dec-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
20-Dec-2019 - 00:00,105.6,212.99,54.31,71.22,125.51,27.32,10.7,1.53,13.47,1.79,7.34,16.44,27.83,64.13,,,0.66,204.25,21-Dec-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
21-Dec-2019 - 00:00,108.26,238.61,39.16,97.31,135.56,38.72,11.61,1.85,10.46,2.01,8.64,21.96,27.43,66.2,,,0.58,195.15,22-Dec-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
22-Dec-2019 - 00:00,112.87,218.04,34.37,83.19,117.58,39.9,12.57,1.59,13.47,1.94,8.84,24.72,28.07,63.36,,,0.67,182.82,23-Dec-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
23-Dec-2019 - 00:00,106.41,200.25,30.59,81.15,111.72,38.35,12.1,1.54,12.9,1.74,7.88,20.76,28.45,67.22,,,0.8,179.92,24-Dec-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
24-Dec-2019 - 00:00,134.58,244.69,44.08,67.43,111.51,40.06,10.68,1.63,17.43,2.02,7.95,24.3,28.36,69.25,,,0.64,202.94,25-Dec-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
25-Dec-2019 - 00:00,155.28,275.38,40.27,64.87,105.14,32.9,9.85,1.72,10.81,2.14,8.01,25.77,28.08,72.28,,,0.58,218.95,26-Dec-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
26-Dec-2019 - 00:00,109.64,208.32,35.17,74.33,109.51,34.01,10.16,1.46,10.17,1.76,7.33,21.08,27.52,61.25,,,0.7,222.61,27-Dec-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
27-Dec-2019 - 00:00,104.5,211.47,38.04,85.48,123.51,30.91,10.81,1.5,8.91,1.61,6.57,19.39,26.34,65.88,,,0.67,202.99,28-Dec-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
28-Dec-2019 - 00:00,87.58,183.52,36.29,68.19,104.47,29.98,8.35,1.23,13.56,1.35,6.4,21.88,27.87,61.84,,,0.78,203.53,29-Dec-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
29-Dec-2019 - 00:00,87.31,174.76,34.35,60.59,94.95,26.72,9.91,1.08,14.72,1.46,7.12,22.16,26.82,64.14,,,0.85,173.86,30-Dec-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
30-Dec-2019 - 00:00,101.83,203.86,40.03,69.24,107.05,27.6,8.46,1.33,14.64,1.56,6.83,23.33,26.06,67.22,,,0.65,205.22,31-Dec-2019 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
31-Dec-2019 - 00:00,88.0,176.0,,,,,,,,,,,,,,,,,01-Jan-2020 - 00:00,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB"
