from date,PM2.5,PM10,NO2,NO,NOx,NH3,SO2,CO,Ozone,Benzene,Eth-Benzene,MP-Xylene,AT,RH,BP,SR,WS,WD,to date,station
26-Oct-2019 - 00:00,19.26,49.13,16.04,20.38,36.42,4.68,11.17,0.61,10.8,0.99,10.61,18.88,29.1,,,138.88,1.64,119.57,27-Oct-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
27-Oct-2019 - 00:00,49.23,90.9,14.32,27.06,41.37,2.43,11.39,0.68,9.95,1.91,14.43,25.99,29.82,,,326.67,1.2,162.98,28-Oct-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
28-Oct-2019 - 00:00,80.88,138.0,13.4,20.64,34.03,3.35,11.75,0.69,14.89,1.67,12.48,22.82,30.36,,,376.45,1.03,181.62,29-Oct-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
29-Oct-2019 - 00:00,64.17,131.97,21.18,16.2,37.38,3.26,11.23,0.74,18.95,1.99,14.42,26.95,31.48,,,409.04,0.98,157.04,30-Oct-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
30-Oct-2019 - 00:00,32.49,84.38,20.86,14.48,35.33,3.05,12.36,0.67,12.07,1.58,12.52,22.51,31.91,,,384.6,1.32,113.29,31-Oct-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
31-Oct-2019 - 00:00,19.58,82.56,27.36,17.39,44.75,4.87,12.11,0.64,10.15,1.37,13.27,21.45,31.52,,,258.89,1.31,87.41,01-Nov-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
01-Nov-2019 - 00:00,11.81,48.54,16.01,11.19,27.2,5.95,10.9,0.5,10.99,1.16,8.94,14.42,30.87,,,273.9,1.25,154.53,02-Nov-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
02-Nov-2019 - 00:00,8.1,39.92,13.43,11.13,24.56,4.28,10.99,0.45,8.99,1.13,7.93,13.11,29.47,,,365.72,1.31,160.09,03-Nov-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
03-Nov-2019 - 00:00,19.44,74.98,14.24,31.48,45.72,2.08,11.65,0.61,10.11,1.66,13.3,21.72,29.91,,,414.11,1.25,170.22,04-Nov-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
04-Nov-2019 - 00:00,32.67,90.71,17.6,19.89,37.49,2.4,11.69,0.71,19.33,1.29,14.37,24.32,30.8,,,387.57,1.2,132.51,05-Nov-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
05-Nov-2019 - 00:00,52.78,118.49,23.75,9.49,33.24,1.75,11.57,0.8,20.8,1.67,16.9,28.3,31.37,,,373.54,1.13,128.5,06-Nov-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
06-Nov-2019 - 00:00,59.7,138.74,26.22,19.07,45.29,1.14,11.79,0.85,23.98,1.66,17.03,26.97,30.47,,,370.38,1.22,196.87,07-Nov-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
07-Nov-2019 - 00:00,22.38,97.99,14.86,5.91,20.77,1.09,10.66,0.44,10.27,1.35,6.49,12.27,29.82,,,373.68,1.88,193.59,08-Nov-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
08-Nov-2019 - 00:00,15.04,70.57,10.45,6.34,16.79,0.25,11.16,0.46,10.88,1.28,7.35,12.46,28.54,,,209.72,1.93,216.23,09-Nov-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
09-Nov-2019 - 00:00,25.65,87.64,14.96,11.94,26.9,0.03,10.79,0.54,13.51,1.38,10.73,17.31,28.81,,,321.3,1.14,187.59,10-Nov-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
10-Nov-2019 - 00:00,55.37,120.21,22.84,20.84,43.68,0.59,12.36,0.88,19.0,2.39,19.39,30.51,29.82,,,405.16,0.71,149.38,11-Nov-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
11-Nov-2019 - 00:00,59.99,128.13,29.87,21.08,50.95,3.79,12.46,1.05,21.47,3.15,19.42,32.74,30.1,0.26,,388.82,0.88,168.81,12-Nov-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
12-Nov-2019 - 00:00,80.75,172.9,34.04,23.06,57.1,9.46,12.94,1.19,19.29,4.32,23.96,37.23,30.59,,,347.25,0.88,154.7,13-Nov-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
13-Nov-2019 - 00:00,78.86,166.12,35.98,20.39,56.37,12.66,12.99,1.15,18.13,1.9,27.28,39.0,30.91,,,343.3,0.99,134.14,14-Nov-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
14-Nov-2019 - 00:00,71.54,172.45,32.45,35.02,67.47,12.89,12.95,1.09,23.08,1.65,21.57,36.42,29.91,,,368.75,0.95,126.44,15-Nov-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
15-Nov-2019 - 00:00,80.02,180.77,38.79,42.09,80.88,15.67,14.92,1.22,18.09,2.05,20.57,36.54,30.15,0.02,,314.3,0.83,168.52,16-Nov-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
16-Nov-2019 - 00:00,81.41,174.7,34.94,22.09,57.03,20.77,8.62,1.16,18.17,2.76,20.41,33.72,31.26,,,339.59,0.91,143.38,17-Nov-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
17-Nov-2019 - 00:00,74.42,147.63,34.07,19.62,53.69,19.57,5.24,1.02,17.62,6.29,19.55,31.8,31.69,,,332.31,1.03,130.5,18-Nov-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
18-Nov-2019 - 00:00,78.55,160.22,38.45,22.01,60.46,18.66,6.67,1.02,24.63,4.99,16.59,26.7,30.86,0.18,,342.12,0.99,165.9,19-Nov-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
19-Nov-2019 - 00:00,103.16,208.99,42.2,26.13,68.33,18.38,5.9,1.27,25.32,9.11,29.2,45.35,30.07,0.27,,340.49,0.89,128.3,20-Nov-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
20-Nov-2019 - 00:00,109.5,220.47,42.0,31.69,73.69,24.43,7.07,1.37,22.27,9.92,29.0,47.23,29.93,0.11,,323.99,0.88,164.61,21-Nov-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
21-Nov-2019 - 00:00,104.43,212.2,29.99,27.71,57.7,25.21,6.1,1.26,8.89,9.68,29.6,49.34,30.55,0.12,,297.59,0.83,166.99,22-Nov-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
22-Nov-2019 - 00:00,98.87,206.01,28.51,38.76,67.28,21.61,4.49,1.22,20.73,9.31,27.97,48.34,30.68,0.2,,305.62,0.97,161.16,23-Nov-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
23-Nov-2019 - 00:00,91.13,193.06,37.94,30.25,68.19,16.27,4.97,1.15,24.11,8.57,25.03,42.56,30.43,0.12,,335.41,0.96,127.47,24-Nov-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
24-Nov-2019 - 00:00,93.34,175.91,34.13,22.25,56.38,14.42,6.17,1.05,31.96,8.04,22.24,37.0,30.27,0.09,,333.12,1.07,130.32,25-Nov-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
25-Nov-2019 - 00:00,100.87,193.6,42.94,22.58,65.52,13.53,6.12,1.24,27.77,9.87,24.43,41.29,30.0,0.1,,331.98,0.86,125.79,26-Nov-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
26-Nov-2019 - 00:00,101.07,212.06,44.3,37.69,81.98,14.9,7.43,1.39,28.0,11.0,32.07,49.29,29.82,0.05,,330.41,0.95,118.08,27-Nov-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
27-Nov-2019 - 00:00,90.94,200.54,40.35,43.15,83.49,14.03,7.55,1.29,20.35,11.74,32.04,51.57,29.75,0.05,,325.62,0.94,143.65,28-Nov-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
28-Nov-2019 - 00:00,83.89,188.33,48.63,29.26,77.89,12.72,8.2,1.26,28.23,10.87,26.8,43.9,30.38,0.11,,331.1,0.89,142.75,29-Nov-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
29-Nov-2019 - 00:00,87.32,176.92,41.31,21.81,63.12,11.42,9.73,1.25,23.88,8.07,24.8,39.9,30.86,0.17,,296.32,0.9,148.7,30-Nov-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
30-Nov-2019 - 00:00,88.83,175.59,39.5,12.39,51.89,11.19,7.04,1.19,26.59,8.36,18.47,31.38,30.69,0.43,,274.96,0.93,157.98,01-Dec-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
01-Dec-2019 - 00:00,99.91,187.03,40.0,24.43,64.43,11.08,8.72,1.35,25.02,9.04,23.36,39.41,30.55,0.4,,284.12,0.95,127.16,02-Dec-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
02-Dec-2019 - 00:00,67.0,134.71,33.64,16.34,49.98,11.08,12.15,1.06,15.39,7.16,16.09,29.53,30.16,0.83,,245.84,0.92,150.74,03-Dec-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
03-Dec-2019 - 00:00,45.98,123.77,37.17,28.89,66.06,13.71,3.76,0.89,15.48,7.58,20.47,34.86,30.68,0.32,,312.07,1.08,120.84,04-Dec-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
04-Dec-2019 - 00:00,57.64,139.45,38.63,43.01,81.65,19.18,4.76,0.91,18.32,6.87,19.35,33.38,30.74,0.4,,296.73,1.1,131.41,05-Dec-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
05-Dec-2019 - 00:00,67.76,146.31,33.44,7.44,40.88,18.64,5.9,0.75,19.63,13.78,17.64,28.87,30.48,,,193.57,1.32,107.35,06-Dec-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
06-Dec-2019 - 00:00,85.53,163.28,38.26,14.92,53.17,17.87,7.66,0.89,22.29,6.21,14.27,28.26,30.14,,,319.88,1.34,111.09,07-Dec-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
07-Dec-2019 - 00:00,79.56,169.35,38.62,22.86,61.48,20.52,7.23,0.94,24.39,7.42,17.11,31.89,29.24,,,329.8,1.11,115.5,08-Dec-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
08-Dec-2019 - 00:00,103.59,206.29,40.16,40.25,80.41,20.34,6.86,1.18,28.78,9.06,20.71,40.8,28.68,,,300.61,0.91,125.4,09-Dec-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
09-Dec-2019 - 00:00,83.98,160.28,39.32,17.03,56.34,19.23,7.98,1.1,25.04,8.88,15.17,32.49,29.41,,,320.82,0.97,159.41,10-Dec-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
10-Dec-2019 - 00:00,82.7,177.58,42.97,31.86,74.83,18.73,7.43,1.32,26.82,9.84,18.56,36.93,29.54,,,318.28,0.84,169.41,11-Dec-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
11-Dec-2019 - 00:00,96.27,191.23,47.78,34.09,81.87,19.25,6.91,1.38,25.77,10.05,19.07,32.78,28.99,,,297.3,0.91,189.91,12-Dec-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
12-Dec-2019 - 00:00,103.16,193.61,42.18,35.9,78.08,13.9,5.51,1.19,27.82,4.08,7.59,16.31,28.25,,,315.48,0.95,185.25,13-Dec-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
13-Dec-2019 - 00:00,86.9,167.7,42.89,17.54,60.43,13.72,5.54,0.96,28.46,6.65,14.58,28.36,27.45,,,321.01,1.21,110.25,14-Dec-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
14-Dec-2019 - 00:00,62.89,133.07,45.98,9.39,55.37,11.61,5.09,0.81,32.39,6.0,11.69,23.2,27.25,,,350.67,1.04,122.55,15-Dec-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
15-Dec-2019 - 00:00,78.64,159.79,53.5,13.03,66.53,17.2,11.71,1.1,12.91,8.44,14.14,26.16,27.32,,,322.42,0.9,162.47,16-Dec-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
16-Dec-2019 - 00:00,91.17,170.27,50.75,13.11,63.86,12.72,6.69,1.12,28.95,7.53,12.1,26.39,27.71,,,298.73,0.92,149.28,17-Dec-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
17-Dec-2019 - 00:00,96.73,181.58,51.36,32.07,83.44,21.68,10.04,1.15,6.52,7.59,12.3,25.08,25.66,,,167.4,0.75,159.72,18-Dec-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
18-Dec-2019 - 00:00,71.03,172.45,48.01,33.93,79.92,12.05,7.27,1.18,22.56,5.66,15.74,36.33,27.2,,,,0.77,208.39,19-Dec-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
19-Dec-2019 - 00:00,90.27,191.05,44.27,38.06,82.33,12.84,7.61,1.04,22.38,7.1,16.25,31.04,29.01,,,315.76,0.88,141.68,20-Dec-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
20-Dec-2019 - 00:00,99.67,190.3,50.85,22.7,73.43,13.21,5.01,1.11,23.69,5.79,12.47,27.08,28.74,,,306.31,0.71,181.46,21-Dec-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
21-Dec-2019 - 00:00,106.93,222.37,61.1,38.2,99.31,13.09,4.79,1.26,23.58,6.97,18.68,35.19,28.87,,,206.92,0.7,116.67,22-Dec-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
22-Dec-2019 - 00:00,101.61,194.47,48.68,21.94,70.62,11.79,4.17,1.21,22.54,5.98,12.48,29.03,29.37,,,222.09,0.71,150.47,23-Dec-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
23-Dec-2019 - 00:00,107.31,205.57,48.06,51.34,99.4,10.84,3.57,1.5,22.34,8.39,15.95,37.88,29.4,,,254.91,0.64,180.33,24-Dec-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
24-Dec-2019 - 00:00,118.66,219.97,48.44,37.74,86.18,10.03,2.75,1.33,26.48,9.51,16.04,29.34,29.12,,,256.68,0.76,180.02,25-Dec-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
25-Dec-2019 - 00:00,155.48,253.47,49.74,3.44,53.18,10.56,1.62,1.38,33.06,7.48,12.73,23.4,29.71,,,177.27,0.72,137.09,26-Dec-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
26-Dec-2019 - 00:00,88.23,158.1,37.02,15.13,52.15,7.37,2.14,1.0,8.9,5.87,9.79,16.75,28.79,,,294.92,0.97,110.67,27-Dec-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
27-Dec-2019 - 00:00,90.02,174.78,49.52,29.05,78.57,11.12,4.43,1.11,8.19,5.51,11.73,20.83,27.62,,,318.83,0.97,117.19,28-Dec-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
28-Dec-2019 - 00:00,80.17,155.53,41.42,29.8,71.22,9.09,3.26,1.1,8.27,6.11,10.81,21.68,28.3,,,310.79,1.0,112.67,29-Dec-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
29-Dec-2019 - 00:00,82.79,157.36,40.01,22.37,62.38,8.63,3.04,1.09,8.23,6.38,10.01,20.86,28.48,,,270.81,1.05,134.42,30-Dec-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
30-Dec-2019 - 00:00,96.94,177.76,41.74,12.54,54.29,7.48,4.16,1.14,8.23,5.1,8.23,16.32,27.26,,,298.44,0.94,169.98,31-Dec-2019 - 00:00,"Nerul, Navi Mumbai - MPCB"
31-Dec-2019 - 00:00,94.84,164.5,54.39,2.46,56.84,6.46,1.41,1.29,8.09,6.06,11.21,23.96,24.5,,,,0.47,123.35,01-Jan-2020 - 00:00,"Nerul, Navi Mumbai - MPCB"
