from date,PM2.5,PM10,NO2,NO,NOx,NH3,SO2,CO,Ozone,Benzene,Eth-Benzene,MP-Xylene,AT,RH,BP,SR,WS,WD,to date,station
06-Nov-2019 - 00:00,41.23,100.88,33.48,31.17,64.64,14.76,2.97,0.83,37.72,2.14,4.53,9.08,27.13,78.91,,147.18,0.82,221.81,07-Nov-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
07-Nov-2019 - 00:00,17.91,69.31,18.69,15.26,33.94,11.13,2.15,0.51,11.68,5.5,11.13,16.5,26.08,82.49,,134.08,0.75,160.68,08-Nov-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
08-Nov-2019 - 00:00,8.42,32.07,13.91,11.26,25.18,7.48,1.95,0.48,16.27,1.34,3.27,8.21,24.79,87.94,,94.76,0.65,154.86,09-Nov-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
09-Nov-2019 - 00:00,26.55,80.92,25.47,27.77,53.26,9.41,2.49,0.69,12.35,7.24,10.1,20.42,25.15,86.4,,118.88,0.52,155.66,10-Nov-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
10-Nov-2019 - 00:00,50.76,98.8,18.18,35.13,53.28,9.59,2.95,0.93,26.05,4.87,10.82,25.87,25.38,88.56,,111.56,0.62,182.8,11-Nov-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
11-Nov-2019 - 00:00,67.5,133.12,34.44,36.29,69.72,11.35,3.25,1.11,28.52,4.83,9.19,24.08,25.86,82.78,,115.95,0.56,182.8,12-Nov-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
12-Nov-2019 - 00:00,73.55,157.53,40.12,34.59,74.71,15.15,3.15,1.11,31.46,1.79,2.91,6.7,26.09,78.87,,119.22,0.56,172.44,13-Nov-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
13-Nov-2019 - 00:00,67.57,145.88,48.3,17.74,66.05,13.53,2.83,1.0,32.55,1.61,2.39,5.15,26.76,74.42,,119.43,0.55,178.42,14-Nov-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
14-Nov-2019 - 00:00,65.42,144.31,49.42,17.7,67.13,12.88,3.18,0.9,35.0,1.31,2.01,4.59,26.12,66.72,,117.98,0.63,173.27,15-Nov-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
15-Nov-2019 - 00:00,70.7,140.92,57.01,16.17,73.17,19.65,2.74,0.95,32.47,1.62,1.98,4.69,26.3,71.88,,120.44,0.56,179.67,16-Nov-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
16-Nov-2019 - 00:00,84.7,157.83,43.07,14.87,57.93,17.02,2.95,1.08,30.18,2.54,3.84,8.95,26.94,75.37,,126.08,0.6,181.24,17-Nov-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
17-Nov-2019 - 00:00,72.8,148.29,35.43,16.39,51.83,15.78,2.7,1.0,31.11,2.25,2.55,7.64,27.31,72.82,,123.85,0.57,177.25,18-Nov-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
18-Nov-2019 - 00:00,75.4,157.57,44.87,10.17,55.05,14.18,2.85,0.94,48.01,1.84,2.45,6.69,26.67,64.72,,99.61,0.67,178.5,19-Nov-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
19-Nov-2019 - 00:00,86.88,181.66,51.47,20.55,72.01,14.59,3.43,1.17,42.42,2.69,4.01,9.42,25.95,68.03,,115.32,0.63,164.69,20-Nov-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
20-Nov-2019 - 00:00,96.2,190.29,51.68,32.0,83.69,16.54,3.54,1.35,38.62,3.88,4.52,11.19,25.61,75.01,,113.24,0.59,165.31,21-Nov-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
21-Nov-2019 - 00:00,94.05,186.69,54.73,17.89,72.62,17.13,3.5,1.18,38.36,3.1,3.67,9.06,26.23,72.81,,123.74,0.58,168.4,22-Nov-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
22-Nov-2019 - 00:00,85.62,172.99,49.4,19.38,68.78,15.96,4.06,1.05,39.05,2.38,3.09,7.79,26.71,71.08,,118.05,0.58,176.34,23-Nov-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
23-Nov-2019 - 00:00,88.65,175.29,44.09,22.03,66.12,14.45,4.32,1.1,31.45,2.42,3.87,9.09,26.44,72.6,,109.08,0.62,179.72,24-Nov-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
24-Nov-2019 - 00:00,87.42,163.97,41.8,11.28,53.08,13.38,4.69,0.98,56.02,2.16,3.18,6.73,26.15,71.76,,102.47,0.63,175.19,25-Nov-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
25-Nov-2019 - 00:00,94.11,184.8,49.54,18.71,68.25,12.48,5.21,1.13,49.86,2.47,3.46,7.96,25.77,72.21,,101.83,0.57,166.98,26-Nov-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
26-Nov-2019 - 00:00,88.95,198.47,49.03,37.19,86.21,11.69,5.89,1.19,53.15,3.28,3.64,9.09,25.66,70.7,,99.01,0.57,162.83,27-Nov-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
27-Nov-2019 - 00:00,73.4,168.16,44.97,42.89,87.87,11.02,5.44,1.13,23.97,2.87,3.93,9.79,25.76,69.67,,101.8,0.56,157.21,28-Nov-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
28-Nov-2019 - 00:00,72.29,160.42,53.52,18.4,71.92,12.16,4.47,1.12,44.37,2.38,3.75,8.22,25.95,69.64,,100.62,0.55,169.25,29-Nov-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
29-Nov-2019 - 00:00,91.47,180.59,40.08,35.27,75.35,12.04,4.54,1.31,29.47,3.41,5.28,11.61,26.24,72.17,,103.6,0.56,164.41,30-Nov-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
30-Nov-2019 - 00:00,86.6,164.96,45.3,11.53,56.83,12.87,3.97,1.13,29.98,2.59,3.21,7.37,26.71,72.07,,130.4,0.59,169.36,01-Dec-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
01-Dec-2019 - 00:00,95.29,180.87,41.53,35.33,76.85,11.93,5.19,1.38,27.91,3.12,3.96,9.59,26.56,75.93,,112.08,0.59,169.54,02-Dec-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
02-Dec-2019 - 00:00,73.4,147.17,38.17,22.02,60.2,11.55,4.29,1.11,26.59,2.01,2.61,6.9,26.62,75.34,,114.48,0.66,176.48,03-Dec-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
03-Dec-2019 - 00:00,42.04,124.82,39.1,29.69,68.8,10.84,4.91,0.94,20.76,2.0,2.93,6.65,26.97,68.93,,132.73,0.76,172.06,04-Dec-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
04-Dec-2019 - 00:00,48.39,120.98,30.14,22.79,52.87,10.31,5.06,0.87,32.42,1.84,1.76,4.3,27.35,70.13,,138.85,0.77,188.53,05-Dec-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
05-Dec-2019 - 00:00,69.43,149.07,31.5,16.58,48.05,10.33,3.48,1.09,17.59,2.12,3.7,8.15,26.73,76.2,,105.07,0.48,158.12,06-Dec-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
06-Dec-2019 - 00:00,81.84,179.15,51.65,27.05,78.69,16.22,4.1,1.02,27.72,2.1,3.15,7.22,26.83,62.54,,124.33,0.69,152.32,07-Dec-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
07-Dec-2019 - 00:00,72.31,175.68,44.66,29.51,74.16,11.53,5.63,0.98,36.67,2.4,2.82,6.96,25.62,60.4,,109.83,0.73,157.19,08-Dec-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
08-Dec-2019 - 00:00,88.8,178.24,44.15,19.71,63.85,11.02,5.55,0.97,47.29,2.03,1.93,5.16,25.49,64.48,,121.99,0.72,168.4,09-Dec-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
09-Dec-2019 - 00:00,82.42,160.08,48.25,19.32,67.56,11.5,3.77,1.15,45.74,2.26,2.49,7.32,25.72,71.09,,108.05,0.62,170.61,10-Dec-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
10-Dec-2019 - 00:00,88.75,171.68,53.7,17.94,71.65,12.4,4.19,1.23,40.83,2.7,2.86,7.9,25.9,74.37,,111.25,0.68,173.7,11-Dec-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
11-Dec-2019 - 00:00,101.34,184.68,46.84,29.62,76.46,12.73,4.2,1.32,29.48,3.08,3.52,9.19,25.31,76.4,,108.22,0.62,179.45,12-Dec-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
12-Dec-2019 - 00:00,103.28,183.24,43.8,40.8,84.6,11.65,4.83,1.34,34.11,3.62,3.7,10.17,24.48,74.65,,102.76,0.6,163.14,13-Dec-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
13-Dec-2019 - 00:00,69.74,138.95,41.91,12.3,54.21,11.77,3.82,0.89,30.1,2.24,2.51,6.53,23.79,75.36,,97.36,0.77,154.82,14-Dec-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
14-Dec-2019 - 00:00,48.64,111.44,32.27,11.92,44.2,10.41,3.99,0.75,36.51,1.72,2.03,4.6,23.27,71.96,,87.87,0.78,149.35,15-Dec-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
15-Dec-2019 - 00:00,69.82,138.51,38.07,11.52,49.59,10.42,3.97,0.94,36.32,2.27,2.37,6.12,22.86,74.41,,92.34,0.64,153.92,16-Dec-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
16-Dec-2019 - 00:00,96.13,175.53,39.48,25.88,65.29,9.7,4.02,1.17,23.19,2.67,3.24,7.64,23.48,78.95,,91.82,0.64,153.44,17-Dec-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
17-Dec-2019 - 00:00,84.27,166.65,37.44,32.56,70.0,9.66,4.57,1.21,24.66,2.65,3.12,7.6,24.5,74.93,,96.17,0.71,148.5,18-Dec-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
18-Dec-2019 - 00:00,79.49,163.94,41.62,21.8,63.42,9.31,5.04,1.05,32.95,2.16,2.51,6.04,25.05,69.88,,95.94,0.7,154.82,19-Dec-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
19-Dec-2019 - 00:00,76.54,160.14,37.89,26.73,64.63,8.67,4.43,1.05,35.01,3.21,2.78,8.21,25.0,68.96,,93.03,0.66,151.32,20-Dec-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
20-Dec-2019 - 00:00,100.11,187.45,51.7,30.91,82.61,8.79,5.14,1.31,33.0,3.16,4.04,9.96,24.78,72.6,,101.35,0.58,153.8,21-Dec-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
21-Dec-2019 - 00:00,104.24,209.79,50.13,61.58,111.55,8.1,6.03,1.59,21.45,4.94,5.07,13.54,24.84,72.55,,101.92,0.56,156.23,22-Dec-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
22-Dec-2019 - 00:00,96.11,186.11,48.75,17.01,65.77,9.95,5.89,1.22,27.15,2.52,2.84,7.92,25.59,68.98,,116.39,0.63,157.54,23-Dec-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
23-Dec-2019 - 00:00,100.39,191.3,48.64,21.39,70.03,10.22,6.21,1.27,26.84,2.66,2.81,7.71,25.85,73.88,,99.88,0.58,156.17,24-Dec-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
24-Dec-2019 - 00:00,127.1,212.88,59.64,12.85,72.48,13.39,4.76,1.42,42.73,4.22,3.3,7.88,25.54,76.23,,102.1,0.57,168.12,25-Dec-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
25-Dec-2019 - 00:00,151.9,247.41,53.76,16.05,69.81,12.71,4.93,1.48,19.51,3.39,3.96,8.64,25.39,78.9,,97.51,0.56,176.35,26-Dec-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
26-Dec-2019 - 00:00,88.35,157.85,39.88,12.23,52.12,10.22,4.77,0.97,29.43,1.86,2.28,5.2,24.33,67.08,,77.05,0.7,164.81,27-Dec-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
27-Dec-2019 - 00:00,91.08,166.73,46.71,16.23,62.94,9.44,4.76,1.11,29.71,2.37,2.93,7.01,23.4,72.39,,83.98,0.67,149.47,28-Dec-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
28-Dec-2019 - 00:00,79.68,156.27,36.7,30.34,67.04,8.49,5.0,1.15,34.31,2.16,2.26,5.87,24.34,69.11,,102.53,0.82,151.35,29-Dec-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
29-Dec-2019 - 00:00,86.03,158.65,40.61,14.4,55.02,8.65,6.14,0.98,8.2,2.27,2.33,6.95,22.58,76.76,,24.5,0.57,135.85,30-Dec-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
30-Dec-2019 - 00:00,90.95,155.68,35.49,13.69,49.19,9.05,4.81,1.06,43.78,1.96,1.76,4.88,22.99,74.78,,108.33,0.7,153.73,31-Dec-2019 - 00:00,"Vile Parle West, Mumbai - MPCB"
31-Dec-2019 - 00:00,67.25,106.1,21.36,2.17,23.52,10.79,3.71,0.76,90.35,1.25,0.94,2.25,21.15,77.62,,,0.74,110.33,01-Jan-2020 - 00:00,"Vile Parle West, Mumbai - MPCB"
